tx_price,sqft,lot_size,basement,restaurants,groceries,nightlife,cafes,shopping,arts_entertainment,beauty_spas,active_life,median_age,married,college_grad,property_tax,insurance,during_recession,two_and_two,property_age,school_score,exterior_walls_Brick,exterior_walls_Brick veneer,exterior_walls_Combination,exterior_walls_Metal,exterior_walls_Missing,exterior_walls_Other,exterior_walls_Siding (Alum/Vinyl),exterior_walls_Wood,roof_Asbestos,roof_Asphalt,roof_Built-up,roof_Composition Shingle,roof_Gravel/Rock,roof_Metal,roof_Missing,roof_Other,roof_Roll Composition,roof_Shake Shingle,roof_Slate,property_type_Apartment / Condo / Townhouse,property_type_Single-Family
719000,4993,8276,1.0,11,1,3,1,14,3,7,7,33.0,100.0,83.0,693.0,178.0,0,0,0,24.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
635000,5032,8276,1.0,11,2,0,1,3,0,9,8,33.0,90.0,78.0,713.0,183.0,1,0,5,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
372500,5070,343252,1.0,0,0,0,0,1,0,0,0,43.0,87.0,66.0,807.0,246.0,0,0,21,8.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
425000,5122,12632,1.0,20,2,1,1,18,2,13,5,29.0,81.0,41.0,483.0,137.0,0,0,0,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
701101,5535,11325,1.0,103,12,6,14,90,2,27,18,42.0,81.0,76.0,721.0,219.0,1,0,10,12.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
488230,6346,11761,1.0,19,4,1,3,15,1,18,8,37.0,97.0,79.0,922.0,281.0,0,0,0,24.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
435000,1428,1785,1.0,70,3,8,9,47,5,71,28,45.0,46.0,69.0,315.0,109.0,0,0,36,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
230000,1582,1793,1.0,10,1,0,2,3,0,5,5,44.0,94.0,66.0,368.0,112.0,0,0,9,21.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
420000,1838,7148,1.0,36,2,1,4,54,1,60,13,53.0,87.0,95.0,532.0,162.0,0,0,20,27.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
620000,1968,217800,1.0,0,1,0,0,0,0,0,0,42.0,94.0,64.0,553.0,168.0,0,0,28,8.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
220000,2040,2570,1.0,2,1,0,1,2,1,3,7,35.0,77.0,67.0,250.0,71.0,0,0,22,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
724000,2072,2435,1.0,183,8,31,32,282,31,172,77,42.0,61.0,86.0,661.0,219.0,0,0,103,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
379000,2105,2300,1.0,0,0,0,0,3,0,1,1,41.0,69.0,77.0,397.0,121.0,0,0,19,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
746559,2126,1856,1.0,97,7,14,20,237,4,91,27,40.0,72.0,86.0,721.0,219.0,0,0,0,24.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
570000,2148,2334,1.0,25,1,0,3,21,2,14,18,43.0,61.0,86.0,561.0,171.0,0,0,31,18.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
409000,2157,2545,1.0,21,2,1,3,14,2,14,8,44.0,80.0,64.0,422.0,128.0,1,0,19,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
575000,2300,8025,1.0,12,0,2,1,18,0,4,7,42.0,80.0,63.0,475.0,144.0,1,0,32,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
585000,2321,11325,1.0,19,2,2,1,19,0,12,8,43.0,95.0,77.0,561.0,171.0,0,0,23,16.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
530000,2408,12196,1.0,6,3,0,1,13,1,4,5,43.0,82.0,76.0,463.0,141.0,1,0,48,24.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
495000,2448,2443,1.0,27,3,1,3,13,1,19,7,34.0,71.0,58.0,463.0,141.0,0,0,6,12.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
560000,2548,3485,1.0,12,1,1,1,10,0,14,4,34.0,67.0,61.0,446.0,115.0,0,0,2,15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
415000,2649,13068,1.0,6,0,1,0,8,3,0,2,32.0,88.0,45.0,387.0,109.0,0,0,1,15.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
594000,2861,31363,1.0,25,5,1,4,19,2,15,10,42.0,55.0,72.0,696.0,212.0,0,0,43,21.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
404755,2900,8633,1.0,28,1,4,3,31,0,7,3,38.0,95.0,64.0,590.0,179.0,0,0,0,21.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
365000,3155,20037,1.0,16,0,2,1,16,0,7,4,36.0,77.0,54.0,733.0,223.0,0,0,32,12.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
438111,3188,6098,1.0,43,7,2,1,30,5,29,36,44.0,72.0,42.0,567.0,146.0,0,0,0,9.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
334000,3272,9140,1.0,1,0,2,0,1,1,0,3,40.0,99.0,77.0,532.0,162.0,0,0,10,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
761500,3280,7309,1.0,63,7,9,9,38,12,33,48,45.0,80.0,75.0,654.0,217.0,0,0,71,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
394000,3298,9108,1.0,14,1,0,1,16,0,8,5,32.0,94.0,62.0,484.0,137.0,1,0,7,8.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
675000,3315,4347,1.0,45,7,2,4,39,4,25,18,39.0,62.0,81.0,671.0,204.0,0,0,5,15.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
240800,3329,13068,1.0,34,5,3,3,38,2,35,8,38.0,78.0,51.0,591.0,152.0,0,0,1,18.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
307000,3390,5201,1.0,16,4,0,3,14,1,13,7,30.0,88.0,34.0,451.0,109.0,0,0,1,12.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
522802,3535,10018,1.0,36,7,2,0,29,5,27,32,44.0,72.0,42.0,616.0,158.0,0,0,0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
545500,3605,33541,1.0,18,4,0,3,15,0,18,7,45.0,84.0,81.0,1135.0,346.0,0,0,52,24.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
465000,3691,8712,1.0,0,0,0,0,0,0,2,1,37.0,74.0,84.0,616.0,158.0,1,0,0,24.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
385000,3737,12632,1.0,2,1,1,0,6,1,4,1,35.0,85.0,39.0,423.0,119.0,1,0,4,21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
442930,3742,9040,1.0,89,4,11,18,231,4,87,26,41.0,88.0,81.0,860.0,262.0,0,0,0,24.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
550000,3750,13503,1.0,55,8,8,8,81,10,55,18,45.0,82.0,80.0,811.0,247.0,0,0,42,27.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
407000,3810,21780,1.0,22,4,0,1,9,3,6,2,47.0,87.0,67.0,770.0,234.0,1,0,59,9.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
372400,3835,32670,1.0,1,0,0,0,1,0,0,0,42.0,89.0,83.0,799.0,243.0,0,0,16,27.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
678000,3868,11761,1.0,1,0,0,0,1,0,1,1,43.0,95.0,77.0,573.0,174.0,1,0,35,16.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
404816,3902,10232,1.0,0,0,0,0,1,0,1,2,42.0,84.0,58.0,423.0,119.0,1,0,0,11.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
255000,4001,10890,1.0,30,3,1,2,16,2,17,35,30.0,82.0,62.0,580.0,149.0,0,0,3,21.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
795000,4016,9870,1.0,9,0,2,2,7,1,16,3,32.0,91.0,65.0,676.0,206.0,0,0,1,24.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
585000,4017,5793,1.0,2,0,1,0,2,0,4,4,33.0,89.0,60.0,489.0,138.0,0,0,1,17.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
450000,4048,6098,1.0,32,4,4,7,54,0,33,7,64.0,46.0,59.0,458.0,129.0,1,0,11,21.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
740000,4050,5501,1.0,47,8,3,3,40,5,31,18,44.0,71.0,63.0,664.0,202.0,1,0,3,18.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
705000,4072,8276,1.0,7,2,1,1,4,0,3,6,36.0,90.0,71.0,708.0,182.0,0,0,15,18.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
299900,4077,6969,1.0,14,1,1,2,8,2,15,13,36.0,88.0,65.0,600.0,154.0,0,0,2,24.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
356400,4165,10044,1.0,32,4,4,7,54,0,33,7,64.0,46.0,59.0,467.0,132.0,0,0,0,21.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
499977,4216,10454,1.0,2,0,1,0,3,0,3,1,36.0,93.0,37.0,462.0,131.0,0,0,0,9.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
650000,4273,13068,1.0,0,0,0,0,0,0,0,1,42.0,90.0,74.0,556.0,169.0,0,0,17,21.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
636005,4305,9679,1.0,40,6,4,3,40,3,12,20,41.0,80.0,71.0,717.0,218.0,0,0,0,15.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
417925,4398,5858,1.0,60,3,6,5,45,5,67,23,51.0,88.0,71.0,631.0,219.0,0,0,0,21.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
310000,4414,13068,1.0,2,0,0,0,5,0,0,4,44.0,94.0,66.0,614.0,187.0,0,0,9,21.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
343912,4418,8642,1.0,5,1,1,0,5,0,6,6,69.0,47.0,53.0,475.0,134.0,0,0,0,24.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
689900,4454,8367,1.0,7,0,2,1,5,1,5,2,34.0,73.0,73.0,541.0,165.0,0,0,17,24.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
540000,4472,15245,1.0,20,4,2,8,33,2,40,19,37.0,80.0,86.0,901.0,275.0,0,0,40,27.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
579480,4484,27442,1.0,0,0,0,0,1,1,1,2,36.0,69.0,51.0,438.0,124.0,0,0,0,18.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
690000,4512,10357,1.0,21,4,1,5,15,1,18,10,37.0,97.0,79.0,974.0,297.0,0,0,8,24.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
507500,4515,20037,1.0,0,0,0,0,0,0,0,2,45.0,84.0,81.0,901.0,275.0,0,0,3,27.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
397995,4613,11325,1.0,4,1,0,0,1,0,5,5,29.0,88.0,73.0,519.0,147.0,0,0,0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
575000,4630,25264,1.0,15,1,1,1,24,1,9,4,45.0,89.0,61.0,672.0,204.0,0,0,21,7.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
443105,4722,9147,1.0,1,0,0,0,9,3,4,2,41.0,86.0,79.0,654.0,168.0,0,0,0,27.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
600000,4729,5135,1.0,31,1,4,5,33,0,10,3,36.0,61.0,64.0,557.0,169.0,1,0,9,21.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
420000,4729,8555,1.0,20,2,1,1,18,0,12,5,33.0,73.0,45.0,466.0,132.0,0,0,3,17.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
461155,4781,12632,1.0,9,1,0,0,6,2,4,3,32.0,94.0,62.0,483.0,137.0,0,0,0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
690000,4815,10890,1.0,6,1,1,1,3,2,5,3,40.0,88.0,65.0,555.0,157.0,1,0,3,15.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
525000,4868,13939,1.0,0,0,0,0,5,0,0,2,47.0,89.0,66.0,682.0,208.0,0,0,12,21.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
713250,4910,8276,1.0,7,1,1,1,10,0,7,7,34.0,93.0,72.0,654.0,168.0,0,0,0,17.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
470000,4975,8193,1.0,18,3,1,3,18,0,14,9,33.0,90.0,39.0,483.0,137.0,0,0,1,18.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
710000,5117,11761,1.0,0,0,0,0,3,1,0,3,45.0,92.0,84.0,737.0,190.0,0,0,9,18.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
757000,5141,8712,1.0,7,2,1,1,5,0,3,7,36.0,90.0,71.0,751.0,193.0,1,0,8,18.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
540000,5172,9571,1.0,1,0,2,0,2,1,0,3,40.0,99.0,77.0,643.0,196.0,0,0,0,24.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
479220,5241,31798,1.0,9,1,1,1,12,1,3,6,49.0,82.0,68.0,892.0,272.0,0,0,0,16.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
702325,5243,19602,1.0,11,1,3,1,14,4,7,8,33.0,100.0,83.0,679.0,174.0,0,0,0,24.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
570000,5471,95396,1.0,0,0,0,0,4,0,0,2,43.0,86.0,65.0,660.0,187.0,1,0,0,24.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
290000,5740,18730,1.0,54,3,6,4,33,3,33,10,36.0,90.0,50.0,655.0,199.0,0,0,4,21.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
575000,5920,27442,1.0,5,1,2,2,5,0,15,12,44.0,76.0,78.0,1015.0,309.0,0,0,0,21.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
561875,5924,30056,1.0,0,1,0,0,2,0,2,3,33.0,100.0,73.0,612.0,173.0,0,0,0,24.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
555000,5941,10890,1.0,16,1,2,4,14,1,14,9,32.0,90.0,77.0,776.0,200.0,0,0,5,21.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
730000,6022,9583,1.0,16,1,2,4,14,0,14,8,34.0,86.0,71.0,804.0,207.0,0,0,0,21.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
728585,6050,110206,1.0,0,0,0,0,1,0,0,1,36.0,81.0,49.0,731.0,207.0,0,0,0,21.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
640000,6078,10454,1.0,2,0,0,0,0,0,1,1,33.0,55.0,47.0,638.0,181.0,1,0,0,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
750000,7677,62726,1.0,0,0,0,0,0,0,0,1,36.0,81.0,49.0,713.0,202.0,0,0,4,21.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
630000,2720,40510,1.0,2,0,0,0,12,0,0,4,47.0,89.0,66.0,540.0,164.0,0,0,24,21.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
423000,2875,3049,1.0,6,0,1,0,12,0,3,1,34.0,87.0,76.0,446.0,114.0,1,0,8,18.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
511275,3325,11325,1.0,7,0,1,0,7,3,0,2,32.0,88.0,45.0,467.0,132.0,0,0,0,15.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
680000,3814,15245,1.0,3,0,0,0,11,1,2,5,42.0,77.0,50.0,819.0,249.0,0,0,10,18.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
320890,4199,6050,1.0,23,3,4,6,50,0,28,7,64.0,46.0,59.0,489.0,138.0,0,0,0,21.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
740000,4687,50529,1.0,37,6,5,4,44,1,39,12,38.0,78.0,51.0,784.0,202.0,0,0,51,18.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
775000,6220,435600,1.0,0,0,0,0,0,0,0,1,42.0,84.0,38.0,678.0,192.0,0,0,1,24.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
256500,2696,18295,1.0,0,0,1,0,6,0,5,10,37.0,85.0,53.0,462.0,131.0,0,0,7,21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
674691,7000,22215,1.0,0,0,0,0,0,0,0,1,33.0,100.0,73.0,749.0,212.0,0,0,0,24.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
200000,1008,7444,1.0,44,9,2,6,32,8,26,25,49.0,48.0,52.0,250.0,76.0,0,0,66,15.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
535000,1256,11761,1.0,1,0,0,0,2,0,1,4,40.0,86.0,74.0,467.0,142.0,0,0,46,18.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
570000,2600,12196,1.0,136,21,13,20,125,5,52,41,37.0,52.0,83.0,729.0,212.0,0,0,50,27.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
385545,2800,8573,1.0,0,0,0,0,2,3,1,6,34.0,54.0,72.0,737.0,224.0,0,0,28,27.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
750000,3084,217800,1.0,0,0,0,0,0,0,0,0,42.0,94.0,64.0,737.0,224.0,0,0,29,8.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
525000,6088,22215,1.0,137,12,31,26,186,16,73,46,48.0,54.0,89.0,1332.0,462.0,0,0,67,18.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
309000,1008,8637,1.0,10,6,1,0,17,2,17,4,40.0,88.0,71.0,368.0,112.0,0,0,43,9.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
400250,1244,12196,1.0,27,2,1,2,26,0,12,10,42.0,74.0,67.0,504.0,153.0,0,0,40,27.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
207000,1850,11325,1.0,1,0,0,0,3,0,3,5,38.0,86.0,73.0,425.0,129.0,0,0,31,27.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
239000,1965,22651,1.0,69,9,8,9,97,10,90,23,45.0,82.0,80.0,815.0,248.0,0,0,59,27.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
245000,1976,10428,1.0,30,5,2,5,21,1,11,6,44.0,79.0,47.0,389.0,118.0,0,0,54,12.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
280000,2000,10607,1.0,7,2,0,0,9,1,6,10,45.0,82.0,51.0,348.0,106.0,0,0,48,15.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
261105,2082,10733,1.0,4,2,1,0,10,2,3,3,42.0,90.0,88.0,606.0,184.0,0,0,35,18.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
395000,2120,22215,1.0,3,0,0,0,5,0,1,6,42.0,87.0,92.0,491.0,149.0,0,0,49,30.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
467500,2240,11325,1.0,38,8,4,4,24,0,21,8,38.0,63.0,46.0,450.0,137.0,1,0,42,18.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
309000,2264,5749,1.0,44,7,6,8,62,9,38,36,44.0,83.0,81.0,601.0,199.0,0,0,56,12.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
370000,2326,9525,1.0,10,1,0,1,45,0,3,11,36.0,53.0,56.0,446.0,136.0,1,0,57,15.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
230000,2400,12632,1.0,1,0,0,0,2,0,1,1,47.0,81.0,79.0,508.0,154.0,0,0,36,18.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
223000,2644,12196,1.0,21,5,2,1,17,1,13,9,41.0,80.0,82.0,504.0,153.0,0,0,31,24.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
792000,2854,16988,1.0,0,0,0,0,1,1,1,3,46.0,80.0,86.0,654.0,199.0,0,0,56,18.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
269900,2868,8703,1.0,0,0,0,0,2,1,0,5,37.0,79.0,75.0,430.0,131.0,0,0,12,15.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
529000,3134,27442,1.0,22,6,2,2,22,3,15,14,41.0,80.0,71.0,483.0,147.0,1,0,32,15.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
490000,3312,12196,1.0,56,4,7,10,73,10,29,24,45.0,65.0,76.0,545.0,166.0,0,0,21,15.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
258790,3821,9582,1.0,37,6,5,4,44,1,39,12,38.0,78.0,51.0,600.0,154.0,0,0,0,18.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
430000,1209,13503,1.0,7,2,0,1,14,0,9,8,40.0,76.0,64.0,393.0,120.0,0,0,38,12.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
469500,1242,8398,1.0,13,3,0,0,11,1,5,6,42.0,77.0,50.0,359.0,109.0,0,0,22,18.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
477500,1365,7422,1.0,60,10,4,7,62,5,42,32,39.0,86.0,81.0,575.0,199.0,1,0,60,27.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
509000,1388,13068,1.0,6,3,0,1,12,1,4,3,43.0,82.0,76.0,483.0,147.0,0,0,42,24.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
410000,1506,6250,1.0,81,11,10,7,90,4,53,20,44.0,73.0,57.0,569.0,173.0,0,0,65,15.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
500000,1506,20037,1.0,32,9,2,1,23,2,22,7,34.0,76.0,43.0,450.0,137.0,0,0,41,9.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
300000,1512,10010,0.0,25,7,4,5,32,1,16,8,36.0,89.0,29.0,299.0,85.0,1,0,42,12.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
515000,1568,16117,1.0,23,0,4,2,15,2,13,11,43.0,70.0,52.0,508.0,154.0,0,0,61,7.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
295000,1601,40510,1.0,0,0,0,0,1,0,0,0,42.0,89.0,83.0,655.0,199.0,0,0,31,27.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
305000,1718,8712,1.0,23,6,1,0,13,1,17,7,33.0,87.0,44.0,358.0,92.0,1,0,37,6.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
450000,1764,10245,1.0,6,1,0,1,7,0,12,6,36.0,92.0,76.0,487.0,148.0,0,0,27,14.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
200000,1792,10275,1.0,24,4,2,2,17,4,20,12,41.0,81.0,48.0,410.0,99.0,1,0,32,12.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
450000,1798,1827,1.0,21,5,2,1,17,0,14,8,41.0,80.0,82.0,385.0,117.0,0,0,37,24.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
272000,1800,6229,1.0,21,4,1,0,9,0,20,5,29.0,88.0,28.0,363.0,103.0,0,0,7,10.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
231840,1877,14810,1.0,0,0,0,0,4,0,0,8,48.0,74.0,76.0,512.0,156.0,1,0,56,9.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
235000,1908,21780,1.0,91,6,16,11,74,3,46,19,41.0,75.0,56.0,487.0,148.0,0,0,30,15.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
450000,1948,12632,1.0,15,1,1,1,23,3,9,6,45.0,83.0,80.0,520.0,158.0,0,0,37,7.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
